DateTime,AddedIPs,RemovedIPs
1599894002,609,620
1599905523,390,391
1599920882,221,216
1599928562,189,190
1599940083,130,126
1599947762,38,38
1599951602,84,95
1599959282,25,23
1599966963,846,879
1599970802,794,732
1599982322,438,476
1599986402,145,140
1599990242,140,145
1599994322,145,140
1599998163,339,338
1600009683,220,213
1600017363,163,166
1600021203,166,163
1600025042,163,166
1600036562,186,180
1600040403,103,108
1600044243,26,27
1600051922,892,871
1600067523,620,632
1600075202,339,325
1600086722,275,287
1600105923,151,156
1600113602,189,184
1600121283,124,125
1600128962,58,57
1600140482,898,885
1600152003,374,377
1600167363,305,304
1600179123,187,196
1600190642,181,184
1600198322,130,135
1600206003,135,130
1600209842,130,135
1600213682,110,109
1600225442,888,878
1600236963,601,616
1600244642,320,314
1600263843,272,274
1600267682,179,177
1600271522,177,179
1600275363,179,177
1600283043,147,160
1600294563,114,121
1600298402,121,114
1600302242,209,206
1600309923,869,861
1600325522,597,599
1600340882,327,315
1600348803,305,313
1600352642,313,305
1600356483,267,275
1600360322,192,192
1600364162,192,192
1600368003,192,192
1600371842,144,148
1600391282,127,137
1600395122,889,869
1600406642,614,627
1600422002,315,312
1600429682,257,258
1600441210,202,212
1600452963,152,147
1600464484,136,138
1600476003,122,129
1600479842,129,122
1600483682,122,129
1600487523,893,863
1600499042,279,296
1600506723,422,425
1600510563,351,345
1600514402,345,351
1600518242,351,345
1600525922,247,263
1600541522,167,174
1600545365,151,157
1600556883,93,90
1600560723,24,25
1600564563,852,857
1600568402,857,852
1600572247,837,841
1600579922,589,561
1600583762,561,589
1600587603,741,742
1600595282,271,248
1600599122,333,348
1600602963,293,291
1600614482,205,207
1600618323,207,205
1600622163,335,341
1600626242,177,173
1600633923,299,300
1600637762,100,104
1600641602,104,100
1600645447,157,162
1600649522,103,94
1600653613,873,845
1600668962,547,559
1600676642,255,254
1600688162,248,247
1600703763,161,164
1600711443,143,153
1600726803,164,162
1600734723,144,148
1600742403,885,861
1600754164,611,623
1600765684,274,275
