DateTime,AddedIPs,RemovedIPs
1596110733,0,21
1596121530,0,1
1596139538,0,2
1596146734,0,3
1596150337,0,1
1596153951,1,1
1596171958,0,1
1596175547,0,1
1596186376,0,2
1596189951,0,1
1596193621,46,6
1596197135,0,2
1596200737,0,1
1596225937,0,3
1596247544,0,1
1596258354,1,0
1596269179,0,1
1596279939,15,10
1596283543,1,3
1596287139,0,1
1596297950,3,0
1596326737,0,1
1596366353,7,8
1596377140,1,0
1596391544,0,1
1596445564,2,0
1596452771,6,32
1596492337,0,1
1596506738,1,0
1596510341,0,1
1596528391,1,1
1596531984,0,1
1596535563,0,1
1596539153,4,0
1596546351,1,5
1596549949,0,2
1596575143,0,1
1596611142,1,0
1596625574,7,2
1596632738,0,3
1596704775,2,1
1596711941,11,9
1596733536,1,0
1596744340,0,1
1596751536,2,0
1596762337,1,0
1596780342,1,0
1596801957,10,9
1596809148,0,1
1596855957,0,1
1596877567,1,0
1596884814,9,4
1596899148,0,1
1596906348,0,1
1596917149,0,1
1596971140,11,4
1596989140,0,1
1597046756,1,0
1597057541,4,6
1597075544,0,1
1597086341,0,1
1597133147,0,1
1597143945,12,4
1597176354,4,0
1597215981,1,0
1597233952,4,6
1597237543,0,1
1597244743,0,1
1597248347,0,1
1597273545,1,0
1597309573,1,0
1597316747,9,13
1597334749,0,1
1597338345,0,1
1597359946,0,1
1597363544,0,1
1597385161,0,1
1597406745,7,10
1597435549,1,0
1597439143,0,1
1597489548,8,3
1597503993,1,0
1597529143,0,1
1597543545,0,1
1597568770,0,1
1597575997,4,12
1597583147,1,0
1598414737,55,80
1598425546,1,0
1598439957,9,6
1598454337,2,0
1598457954,1,0
1598461545,0,1
1598493941,3,0
1598497535,1,0
1598501162,5,0
1598511938,0,1
1598515548,2,1
1598519165,2,1
1598526335,8,5
1598529933,0,1
1598551535,1,0
1598555136,1,0
1598562333,0,1
1598566016,1,0
1598576735,1,0
1598587558,0,2
1598591148,1,0
1598601941,0,1
1598612740,7,6
1598619953,0,1
1598627148,0,2
1598645137,0,1
1598652374,1,0
1598659533,0,1
1598666731,1,0
1598673965,1,1
1598677533,1,0
1598684735,2,0
1598691970,1,0
1598699130,3,1
1598702752,0,5
1598706330,1,0
1599105941,48,41
1599120334,2,0
1599131129,2,5
1599134723,0,1
1599152727,1,0
1599170764,2,0
1599213945,1,0
1599217544,11,8
1599221127,0,1
1599271539,1,0
1599275135,1,0
1599296760,0,1
1599303928,8,1
1599314726,1,0
1599318335,1,0
1599339929,0,1
1599343539,0,2
1599357927,1,0
1599383161,0,2
1599386735,0,1
1599390326,5,0
1599404730,1,0
1599415526,1,0
1599469558,2,1
1599476736,8,0
1599480339,0,1
1599487541,1,0
1599541539,3,0
1599559543,1,0
1599563136,6,9
1599588336,1,0
1599635147,1,0
1599642364,3,0
1599645948,1,0
1599649542,5,0
1599660335,1,0
1599674741,0,1
1599685540,0,1
1599735936,4,2
1599746747,1,0
1599750343,1,0
1599782748,0,2
1599797147,1,0
1599804334,0,1
1599822338,2,9
1599861971,1,0
1599879938,0,1
1599883552,2,0
1599908739,2,10
1599933928,0,1
1599951931,1,0
1599955535,1,0
1599977136,2,0
1599980739,2,0
1599987959,0,1
1599995136,9,3
1600020339,1,0
1600038329,2,0
1600045531,0,1
1600049136,0,1
1600052728,1,0
1600074362,2,0
1600077953,1,0
1600081531,7,7
1600095930,1,1
1600113944,1,0
1600131935,1,0
1600164349,2,0
1600167956,14,5
1600171535,1,0
1600185942,0,1
1600189533,0,1
1600193137,1,0
1600200329,1,1
1600229153,0,2
1600239942,1,0
1600250760,1,0
1600254345,0,8
1600257938,10,0
1600261531,0,2
1600265134,2,0
1600272335,0,1
1600283132,1,0
1600315543,1,0
1600337150,1,0
1600340733,7,4
1600344332,3,1
1600347949,1,0
1600351552,1,0
1600355151,1,0
1600362345,1,0
1600387537,0,1
1600419961,1,0
1600427133,7,1
1600430743,0,1
1600466755,1,0
1600484738,1,0
1600513538,5,3
1600517140,4,0
1600527939,1,0
1600545939,1,0
1600553169,1,0
1600560336,0,1
1600567541,1,0
1600574747,1,0
1600599943,9,6
1600614342,2,0
1600643142,1,0
1600650341,1,0
1600686343,12,6
1600761956,1,0
1600765578,1,1
1600772748,10,11
1600776342,1,0
1600779947,1,1
1600787149,0,1
1600797946,0,1
1600801558,1,0
1600815958,1,0
1600837557,2,0
1600851990,1,0
1600859159,9,0
1600862758,0,7
1600869957,1,0
1600909551,1,0
1600916742,1,0
1600923957,1,0
1600927550,1,0
1600931160,1,0
1600938364,0,1
1600945545,6,5
1600967157,0,3
1600970761,0,1
1600981560,0,1
1601006753,0,1
1601010351,1,0
1601013958,1,0
1601021162,0,3
1601031963,7,7
1601053554,1,0
1601057155,1,0
1601060759,1,0
1601075158,1,0
1601118366,4,2
1601125551,0,2
1601139954,1,0
1601147153,0,1
1601161552,1,0
1601165152,1,0
1601168752,1,0
1601175950,0,1
1601179559,1,0
1601204775,3,9
1601222758,1,0
1601233562,0,1
1601276767,0,1
1601291162,12,8
1601294754,0,1
1601298353,0,1
1601309157,0,1
1601319952,1,1
1601330787,0,1
1601334355,1,0
1601355957,0,1
1601363155,1,1
1601377548,37,12
1601402750,0,1
1601460374,0,2
1601463956,10,9
1601481973,0,1
1601489167,1,0
1601499961,0,2
1601521554,0,1
1601532369,1,0
1601535955,1,0
1601546761,7,0
1601550348,0,36
1601564752,0,1
1601589996,1,0
1601597163,1,1
1601611554,1,0
1601629582,0,1
1601636767,10,3
1601651160,0,1
1601658350,2,0
1601661967,1,0
1601665552,1,0
1601690759,1,1
1601715969,0,1
1601719591,0,1
1601726755,21,5
1601737553,0,1
1601759150,0,1
1601769954,0,1
1601809551,7,5
1601831155,1,0
1601834764,0,1
1601838359,1,0
1601852767,1,0
1601856351,0,1
1601859955,1,0
1601870756,1,0
1601874356,1,0
1601895975,13,10
1601906761,0,1
1601921171,1,0
1601931950,1,0
1601949969,1,2
1601957165,1,0
1601964360,0,1
1601982633,6,32
1601989558,0,1
1602007557,2,0
1602032748,0,1
1602054345,0,1
1602061569,1,2
1602068755,6,8
1602083151,0,1
1602101148,1,0
1602104746,1,0
1602115558,1,0
1602122768,2,0
1602129961,0,1
1602133561,0,1
1602137158,0,1
1602151575,0,7
1602155151,13,0
1602158763,2,1
1602176754,1,0
1602227150,0,1
1602234372,0,1
1602241554,4,10
1602255944,4,0
1602259556,2,0
1602284757,3,0
1602288344,1,0
1602313542,0,1
1602327944,7,16
1602349548,0,1
1602356747,1,0
1602360349,1,0
1602367565,1,0
1602403584,0,1
1602414346,6,5
1602450348,2,0
1602453959,4,0
1602471954,0,1
1602475552,0,1
1602489958,0,1
1602500758,5,8
1602518751,0,1
1602525949,2,0
1602533153,1,0
1602540361,0,1
1602543950,0,6
1602547556,0,1
1602569142,0,3
1602579982,1,0
1602587142,2,3
1602590738,0,2
1602605145,1,0
1602612349,0,2
1602633958,1,0
1602648354,2,0
1602651944,1,0
1602662756,0,1
1602666384,0,3
1602669969,0,10
1602673546,8,5
1602680748,2,0
1602709557,1,0
1602713168,1,1
1602716750,0,1
1602738356,5,0
1602741966,1,0
1602745557,1,0
1602756368,2,0
1602759951,3,11
1602774359,0,1
1602781544,1,0
1602788743,0,1
1602792370,2,0
1602795950,1,0
1602821163,0,1
1602846347,4,3
1602857164,0,2
1602875154,0,2
1602878741,3,1
1602885976,0,1
1602889538,0,1
1602914744,0,1
1602918352,0,1
1602929161,0,1
1602932740,2,2
1602936343,0,3
1602943554,0,1
1602947138,0,1
1602950740,1,0
1602961539,0,2
1602968751,1,0
1602972387,0,1
1602997552,1,0
1603001142,0,1
1603011954,0,2
1603019156,0,6
1603026336,2,0
1603037151,1,0
1603040754,1,0
1603058756,0,1
1603080359,2,0
1603091146,0,3
1603105541,1,5
1603109148,0,2
1603116365,1,0
1603119942,0,1
1603123550,1,0
1603127149,0,1
1603130754,1,0
1603137942,1,2
1603141534,0,1
1603145154,0,4
1603152349,0,1
1603155947,1,0
1603163145,1,0
1603188364,0,1
1603191948,3,3
1603202751,0,1
1603206345,0,5
1603220755,1,0
1603231560,0,2
1603235157,0,1
1603242339,0,1
1603245955,2,0
1603249556,1,0
1603260356,1,0
1603267578,2,0
1603278344,1,8
1603292749,1,0
1603303560,0,4
1603310747,1,0
1603339552,0,1
1603343155,1,0
1603357570,0,1
1603364746,1,13
1603371936,0,2
1603386337,1,0
1603407938,0,1
1603429540,0,1
1603440351,1,0
1603443951,0,1
1603451134,0,1
1603461939,0,1
1603465534,1,0
1603469137,1,0
1603476342,1,0
1603494336,0,2
1603512341,0,1
1603530354,1,0
1603537533,1,0
1603584337,1,0
1603591537,1,0
1603598740,2,0
1603623933,1,0
1603641934,1,0
1603649134,1,1
1603652734,0,2
1603695934,0,1
1603706753,0,1
1603710334,0,4
1603735529,0,3
1603739125,1,0
1603742731,0,1
1603746325,1,0
1603753543,0,1
1603760722,1,1
1603775135,1,0
1603796731,1,0
